Panavia|Tornado|F.3|ZE256|Tornado||fixed_wing|monoplane|military|fighter||Ex-Royal Air Force air-defence variant; acquired from Jet Art Aviation Ltd of the United Kingdom and delivered to the museum by road on 12 March 2019 per the museum's own type page; serial from the Wikimedia Commons file "Royal Air Force; ZE256"|ZE 256|on_display|GB|Eesti Lennundusmuuseum -- Lange
Korolev|Soyuz-T|||||spacecraft||military|space||Mapped as OpenStreetMap node 7074336849 «Союз-Т» with a description of the type as a crewed transport to orbital stations; NOT listed in any of the museum's published tables so its nature — flown descent module; boilerplate or mockup — is UNESTABLISHED and it must not be presented as a flown spacecraft without checking|Soyuz-T;SoyuzT;Союз-Т|on_display|RU|Музей Повітряних Сил Збройних Сил України -- Вінниця
Raduga|Kh-55|||||missile_rocket||military|cruise||Air-launched strategic cruise missile; listed in the museum's aviation missiles table|Kh-55;Kh55;Х-55;AS-15 Kent|on_display|UA|Музей Повітряних Сил Збройних Сил України -- Вінниця
Raduga|Kh-58|U||||missile_rocket||military|air_to_surface||Medium-range anti-radiation missile; listed in the museum's aviation missiles table|Kh-58;Kh58;Kh-58U;Х-58У;AS-11 Kilter|on_display|UA|Музей Повітряних Сил Збройних Сил України -- Вінниця
Raduga|Kh-15|||||missile_rocket||military|air_to_surface||Hypersonic aeroballistic air-to-surface missile; listed in the museum's aviation missiles table|Kh-15;Kh15;Х-15;AS-16 Kickback|on_display|UA|Музей Повітряних Сил Збройних Сил України -- Вінниця
Vympel|R-23|R||||missile_rocket||military|air_to_air||Medium-range air-to-air missile; the radar-guided R variant; listed in the museum's aviation missiles table|R-23;R23;R-23R;Р-23Р;AA-7 Apex|on_display|UA|Музей Повітряних Сил Збройних Сил України -- Вінниця
Vympel|R-23|T||||missile_rocket||military|air_to_air||Medium-range air-to-air missile; the infrared-guided T variant; listed in the museum's aviation missiles table|R-23;R23;R-23T;Р-23Т;AA-7 Apex|on_display|UA|Музей Повітряних Сил Збройних Сил України -- Вінниця
Vympel|R-27|R||||missile_rocket||military|air_to_air||Medium-range air-to-air missile; listed in the museum's aviation missiles table|R-27;R27;R-27R;Р-27Р;AA-10 Alamo|on_display|UA|Музей Повітряних Сил Збройних Сил України -- Вінниця
Let|L-410|||Turbolet||fixed_wing|monoplane|civilian|transport||Mapped as OpenStreetMap node/7058206790; the surveyor recorded the type but no bort number; construction number or registration; and I found none published|L-410;L410;Turbolet|on_display|UA|Музей української авіації -- Луганськ
Ilyushin|Il-12|||||fixed_wing|monoplane|civilian|transport||Mapped as OpenStreetMap node/7058206842; the surveyor recorded the type but no bort number; construction number or registration; and I found none published|Il-12;Il12;Coach|on_display|RU|Музей української авіації -- Луганськ
Ilyushin|Il-38|||||fixed_wing|monoplane|military|recon||Mapped as OpenStreetMap node/7058206795; the surveyor recorded the type but no bort number; construction number or registration; and I found none published|Il-38;Il38;May|on_display|RU|Музей української авіації -- Луганськ
Ilyushin|Il-76|MDPS||||fixed_wing|monoplane|military|search_rescue||Mapped as OpenStreetMap node/7058206823; the surveyor recorded the type but no bort number; construction number or registration; and I found none published|Il-76;Il76;Il-76MDPS;Candid|on_display|UA|Музей української авіації -- Луганськ
Aero|L-29|||Delfin||fixed_wing|monoplane|military|trainer||Mapped as OpenStreetMap node/7058206792; the surveyor recorded the type but no bort number; construction number or registration; and I found none published|L-29;L29;Delfin;Maya|on_display|UA|Музей української авіації -- Луганськ
Aero|L-29|||Delfin||fixed_wing|monoplane|military|trainer||Mapped as OpenStreetMap node/7058206794; the surveyor recorded the type but no bort number; construction number or registration; and I found none published|L-29;L29;Delfin;Maya|on_display|UA|Музей української авіації -- Луганськ
Aero|L-39|||Albatros||fixed_wing|monoplane|military|trainer||Mapped as OpenStreetMap node/7058206793; the surveyor recorded the type but no bort number; construction number or registration; and I found none published|L-39;L39;Albatros|on_display|UA|Музей української авіації -- Луганськ
Antonov|An-14|A||Pchelka||fixed_wing|monoplane|civilian|utility||Mapped as OpenStreetMap node/7058206799; the surveyor recorded the type but no bort number; construction number or registration; and I found none published|An-14;An14;An-14A;Clod;Бджілка|on_display|RU|Музей української авіації -- Луганськ
Antonov|An-24|RV||||fixed_wing|monoplane|civilian|commercial_transport||Mapped as OpenStreetMap node/7058206843; the surveyor recorded the type but no bort number; construction number or registration; and I found none published|An-24;An24;An-24RV;Coke|on_display|UA|Музей української авіації -- Луганськ
Antonov|An-26|Sh||||fixed_wing|monoplane|military|trainer||Mapped as OpenStreetMap node/7058206797; the surveyor recorded the type but no bort number; construction number or registration; and I found none published|An-26;An26;An-26Sh;Curl|on_display|UA|Музей української авіації -- Луганськ
Beriev|Be-12|||Chayka||fixed_wing|monoplane|military|search_rescue||Mapped as OpenStreetMap node/7058206796; the surveyor recorded the type but no bort number; construction number or registration; and I found none published|Be-12;Be12;Chayka;Mail|on_display|UA|Музей української авіації -- Луганськ
Raduga|KSR-2|||Kh-11||missile_rocket||military|anti_ship||Mapped as OpenStreetMap node/7058206838; the surveyor recorded the type but no bort number; construction number or registration; and I found none published|KSR-2;KSR2;KSR-2;KSR2;AS-5 Kelt|on_display|RU|Музей української авіації -- Луганськ
Kamov|Ka-25|PL||||rotary_wing||military|search_rescue||Mapped as OpenStreetMap node/7058206834; the surveyor recorded the type but no bort number; construction number or registration; and I found none published|Ka-25;Ka25;Ka-25PL;Hormone|on_display|RU|Музей української авіації -- Луганськ
Kamov|Ka-26|||||rotary_wing||civilian|utility||Mapped as OpenStreetMap node/7058206807; the surveyor recorded the type but no bort number; construction number or registration; and I found none published|Ka-26;Ka26;Hoodlum|on_display|UA|Музей української авіації -- Луганськ
Kamov|Ka-27|||||rotary_wing||military|search_rescue||Mapped as OpenStreetMap node/7058206835; the surveyor recorded the type but no bort number; construction number or registration; and I found none published|Ka-27;Ka27;Helix|on_display|UA|Музей української авіації -- Луганськ
Mil|Mi-2|||||rotary_wing||military|utility||Mapped as OpenStreetMap node/7058206803; the surveyor recorded the type but no bort number; construction number or registration; and I found none published|Mi-2;Mi2;Hoplite|on_display|UA|Музей української авіації -- Луганськ
Mil|Mi-2|||||rotary_wing||military|utility||Mapped as OpenStreetMap node/7058206809; the surveyor recorded the type but no bort number; construction number or registration; and I found none published|Mi-2;Mi2;Hoplite|on_display|UA|Музей української авіації -- Луганськ
Mil|Mi-2|||||rotary_wing||military|utility||Mapped as OpenStreetMap node/7058206836; the surveyor recorded the type but no bort number; construction number or registration; and I found none published|Mi-2;Mi2;Hoplite|on_display|UA|Музей української авіації -- Луганськ
Mil|Mi-24|A||||rotary_wing||military|ground_attack||Mapped as OpenStreetMap node/7058206833; the surveyor recorded the type but no bort number; construction number or registration; and I found none published|Mi-24;Mi24;Mi-24A;Hind-A|on_display|RU|Музей української авіації -- Луганськ
Mil|Mi-24|K||||rotary_wing||military|recon||Mapped as OpenStreetMap node/7058206837; the surveyor recorded the type but no bort number; construction number or registration; and I found none published|Mi-24;Mi24;Mi-24K;Hind-G2|on_display|UA|Музей української авіації -- Луганськ
Mil|Mi-24|R||||rotary_wing||military|recon||Mapped as OpenStreetMap node/7058206804; the surveyor recorded the type but no bort number; construction number or registration; and I found none published|Mi-24;Mi24;Mi-24R;Hind-G1|on_display|UA|Музей української авіації -- Луганськ
Mil|Mi-4|||||rotary_wing||military|utility||Mapped as OpenStreetMap node/7058206832; the surveyor recorded the type but no bort number; construction number or registration; and I found none published|Mi-4;Mi4;Hound|on_display|RU|Музей української авіації -- Луганськ
Mil|Mi-6|||||rotary_wing||military|transport||Mapped as OpenStreetMap node/7058206801; the surveyor recorded the type but no bort number; construction number or registration; and I found none published|Mi-6;Mi6;Hook|on_display|UA|Музей української авіації -- Луганськ
Mil|Mi-8|T||||rotary_wing||military|transport||Mapped as OpenStreetMap node/7058206805; the surveyor recorded the type but no bort number; construction number or registration; and I found none published|Mi-8;Mi8;Mi-8T;Hip|on_display|UA|Музей української авіації -- Луганськ
Mikoyan-Gurevich|MiG-15|UTI||||fixed_wing|monoplane|military|trainer||Mapped as OpenStreetMap node/7058206821; the surveyor recorded the type but no bort number; construction number or registration; and I found none published|MiG-15;MiG15;MiG-15UTI;Midget;МіГ-15УТВ|on_display|RU|Музей української авіації -- Луганськ
Mikoyan-Gurevich|MiG-17|PF||||fixed_wing|monoplane|military|fighter||Mapped as OpenStreetMap node/7058206817; the surveyor recorded the type but no bort number; construction number or registration; and I found none published|MiG-17;MiG17;MiG-17PF;Fresco-D|on_display|RU|Музей української авіації -- Луганськ
Mikoyan-Gurevich|MiG-17|PF||||fixed_wing|monoplane|military|fighter||Mapped as OpenStreetMap node/7058206819; the surveyor recorded the type but no bort number; construction number or registration; and I found none published|MiG-17;MiG17;MiG-17PF;Fresco-D|on_display|RU|Музей української авіації -- Луганськ
Mikoyan-Gurevich|MiG-19|||||fixed_wing|monoplane|military|fighter||Mapped as OpenStreetMap node/7058206820; the surveyor recorded the type but no bort number; construction number or registration; and I found none published|MiG-19;MiG19;Farmer|on_display|RU|Музей української авіації -- Луганськ
Mikoyan-Gurevich|MiG-21|US||||fixed_wing|monoplane|military|trainer||Mapped as OpenStreetMap node/7058206816; the surveyor recorded the type but no bort number; construction number or registration; and I found none published|MiG-21;MiG21;MiG-21US;Mongol-B|on_display|UA|Музей української авіації -- Луганськ
Mikoyan-Gurevich|MiG-21|F||||fixed_wing|monoplane|military|fighter||Mapped as OpenStreetMap node/7058206822; the surveyor recorded the type but no bort number; construction number or registration; and I found none published|MiG-21;MiG21;MiG-21F;Fishbed-C|on_display|UA|Музей української авіації -- Луганськ
Mikoyan-Gurevich|MiG-21|bis||||fixed_wing|monoplane|military|fighter||Mapped as OpenStreetMap node/7058206818; the surveyor recorded the type but no bort number; construction number or registration; and I found none published|MiG-21;MiG21;MiG-21bis;Fishbed-N|on_display|UA|Музей української авіації -- Луганськ
Mikoyan-Gurevich|MiG-23|M||||fixed_wing|monoplane|military|fighter||Mapped as OpenStreetMap node/7058206813; the surveyor recorded the type but no bort number; construction number or registration; and I found none published|MiG-23;MiG23;MiG-23M;Flogger-B|on_display|UA|Музей української авіації -- Луганськ
